KeyValue	PolygonCode	Date	Precipitation	TMean	TMax	TMin	RelativeHumidityMean	Irradiation 	       WindSpeed	DAS
ClimateID0	12345	08/01/2019	4.30	6.07	8.18	4.17	79.54	1.78	5.61	8.00
ClimateID0	12345	09/01/2019	4.40	3.27	4.96	0.88	76.54	2.40	4.73	9.00
ClimateID0	12345	10/01/2019	0.00	0.88	1.74	-0.14	82.35	1.93	2.33	10.00
ClimateID0	12345	11/01/2019	1.30	3.25	6.24	0.37	91.03	0.85	2.11	11.00
ClimateID0	12345	12/01/2019	4.00	5.83	7.06	4.77	84.61	0.91	3.77	12.00
ClimateID0	12345	13/01/2019	12.40	7.72	9.05	6.01	85.18	0.77	4.40	13.00
ClimateID0	12345	14/01/2019	3.00	4.54	6.96	1.85	83.48	2.46	4.04	14.00
ClimateID0	12345	15/01/2019	0.10	4.70	7.06	1.53	76.80	2.15	3.09	15.00
ClimateID0	12345	16/01/2019	0.00	5.26	6.41	4.44	73.09	2.07	2.83	16.00
ClimateID0	12345	17/01/2019	1.20	4.24	7.56	1.12	77.15	3.70	4.02	17.00
ClimateID0	12345	18/01/2019	0.00	0.87	4.21	-1.88	79.50	4.35	1.36	18.00
ClimateID0	12345	19/01/2019	0.00	-1.39	2.16	-3.60	79.33	5.07	2.08	19.00
ClimateID0	12345	20/01/2019	0.00	-3.88	1.56	-7.37	80.56	5.09	1.18	20.00
ClimateID0	12345	21/01/2019	0.00	-4.75	1.82	-8.88	79.73	4.96	0.69	21.00
ClimateID0	12345	22/01/2019	0.00	-3.63	0.05	-6.77	77.35	4.59	3.02	22.00
ClimateID0	12345	23/01/2019	0.00	-2.23	-0.87	-3.12	80.06	2.74	2.55	23.00
ClimateID0	12345	24/01/2019	0.00	-3.16	-2.48	-4.10	77.71	2.19	1.40	24.00
ClimateID0	12345	25/01/2019	1.40	0.19	3.83	-2.90	79.81	3.89	1.11	25.00
ClimateID0	12345	26/01/2019	0.90	6.00	8.41	2.90	80.65	3.32	3.79	26.00
ClimateID0	12345	27/01/2019	1.80	5.50	8.58	2.31	78.47	4.01	3.77	27.00
ClimateID0	12345	28/01/2019	7.90	2.43	3.44	0.85	83.59	1.50	4.61	28.00
ClimateID0	12345	29/01/2019	0.00	1.50	4.15	-0.97	76.37	5.25	2.45	29.00
ClimateID0	12345	30/01/2019	3.50	-0.15	0.45	-0.99	84.81	1.86	2.42	30.00
ClimateID0	12345	31/01/2019	4.20	-2.01	2.02	-6.11	86.70	3.51	1.34	31.00
ClimateID0	12345	01/02/2019	0.00	1.28	5.74	-2.40	84.78	5.18	2.61	32.00
ClimateID0	12345	02/02/2019	5.80	1.34	2.80	0.26	93.20	2.56	1.34	33.00
ClimateID0	12345	03/02/2019	0.00	1.36	3.89	0.08	85.47	3.02	2.53	34.00
ClimateID0	12345	04/02/2019	0.00	1.75	5.20	-1.10	70.21	5.54	2.40	35.00
ClimateID0	12345	05/02/2019	0.00	3.51	5.71	1.24	75.56	2.81	1.25	36.00
ClimateID0	12345	06/02/2019	0.00	4.55	10.05	0.35	64.48	6.42	2.56	37.00
ClimateID0	12345	07/02/2019	0.00	6.20	9.95	3.35	69.26	5.59	3.47	38.00
ClimateID0	12345	08/02/2019	0.00	6.63	8.43	4.28	75.16	2.83	3.54	39.00
ClimateID0	12345	09/02/2019	2.20	7.86	11.00	6.02	67.70	6.99	5.61	40.00
ClimateID0	12345	10/02/2019	4.20	7.64	10.03	3.71	76.57	3.58	5.44	41.00
ClimateID0	12345	11/02/2019	7.20	4.04	6.55	1.96	81.42	3.52	3.75	42.00
ClimateID0	12345	12/02/2019	0.00	3.60	7.56	0.64	74.44	5.04	2.38	43.00
ClimateID0	12345	13/02/2019	0.00	2.56	7.62	-0.70	79.16	7.51	1.68	44.00
ClimateID0	12345	14/02/2019	0.00	4.32	12.72	-1.03	66.42	8.83	1.96	45.00
ClimateID0	12345	15/02/2019	0.00	6.62	14.00	0.94	57.87	9.17	2.69	46.00
ClimateID0	12345	16/02/2019	0.00	7.75	15.58	2.64	62.08	9.19	1.87	47.00
ClimateID0	12345	17/02/2019	0.00	8.37	17.82	1.65	60.68	9.48	2.45	48.00
ClimateID0	12345	18/02/2019	0.00	8.71	16.35	0.91	55.88	9.13	2.95	49.00
ClimateID0	12345	19/02/2019	0.00	7.69	11.66	2.54	65.61	7.83	1.88	50.00
ClimateID0	12345	20/02/2019	0.00	6.60	11.78	1.22	70.52	8.02	1.89	51.00
ClimateID0	12345	21/02/2019	0.00	8.56	14.10	1.18	73.75	6.69	1.54	52.00
ClimateID0	12345	22/02/2019	0.90	9.11	12.53	4.75	85.94	4.42	1.46	53.00
ClimateID0	12345	23/02/2019	0.00	5.64	10.19	2.37	71.92	8.98	2.83	54.00
ClimateID0	12345	24/02/2019	0.00	5.94	13.51	0.51	46.25	10.57	2.52	55.00
ClimateID0	12345	25/02/2019	0.00	7.21	17.30	0.14	53.20	11.03	2.03	56.00
ClimateID0	12345	26/02/2019	0.00	8.14	19.15	0.41	65.72	11.03	1.31	57.00
ClimateID0	12345	27/02/2019	0.00	9.90	21.14	1.87	59.82	11.45	1.59	58.00
ClimateID0	12345	28/02/2019	0.00	9.19	16.58	1.83	68.00	8.35	2.23	59.00
ClimateID0	12345	01/03/2019	1.40	7.29	9.85	4.96	85.99	1.30	2.79	60.00
ClimateID0	12345	02/03/2019	0.00	7.74	12.46	4.72	79.32	4.94	2.37	61.00
ClimateID0	12345	03/03/2019	0.00	10.24	12.63	7.83	73.29	3.38	4.29	62.00
ClimateID0	12345	04/03/2019	3.20	9.25	12.19	5.46	66.79	8.69	6.44	63.00
ClimateID0	12345	05/03/2019	2.40	6.29	10.51	2.60	70.76	7.69	3.96	64.00
ClimateID0	12345	06/03/2019	0.00	9.47	13.75	5.58	69.28	4.85	3.79	65.00
ClimateID0	12345	07/03/2019	2.50	9.62	12.37	6.28	69.03	11.97	5.49	66.00
ClimateID0	12345	08/03/2019	2.80	7.42	10.75	5.03	69.70	7.72	4.10	67.00
ClimateID0	12345	09/03/2019	4.80	9.42	13.70	6.41	69.26	8.83	5.70	68.00
ClimateID0	12345	10/03/2019	6.20	8.29	14.62	2.32	72.16	8.78	5.40	69.00
ClimateID0	12345	11/03/2019	8.80	3.93	7.37	0.73	74.60	10.21	5.45	70.00
ClimateID0	12345	12/03/2019	0.20	6.05	9.89	1.64	59.51	7.14	4.76	71.00
ClimateID0	12345	13/03/2019	4.90	5.84	8.27	4.34	72.10	9.19	5.12	72.00
ClimateID0	12345	14/03/2019	6.40	6.57	10.79	3.64	77.93	4.87	4.46	73.00
ClimateID0	12345	15/03/2019	13.80	9.60	13.03	5.85	77.00	4.40	4.85	74.00
ClimateID0	12345	16/03/2019	7.70	9.56	11.98	7.25	76.40	4.66	3.37	75.00
ClimateID0	12345	17/03/2019	1.40	7.53	10.83	2.66	68.00	8.85	4.45	76.00
ClimateID0	12345	18/03/2019	1.20	4.51	8.47	0.58	73.58	9.37	2.80	77.00
ClimateID0	12345	19/03/2019	0.00	3.78	10.25	-2.49	70.00	15.93	0.98	78.00
ClimateID0	12345	20/03/2019	0.00	6.47	13.91	0.00	68.23	11.82	1.13	79.00
ClimateID0	12345	21/03/2019	0.00	8.15	17.22	0.58	67.52	15.58	1.20	80.00
ClimateID0	12345	22/03/2019	0.00	9.96	19.07	1.22	62.53	16.20	2.02	81.00
ClimateID0	12345	23/03/2019	0.00	7.55	10.74	4.20	79.23	4.45	1.63	82.00
ClimateID0	12345	24/03/2019	0.00	7.07	11.91	2.91	78.60	8.87	1.67	83.00
ClimateID0	12345	25/03/2019	1.70	5.85	8.38	2.07	72.71	9.31	4.57	84.00
ClimateID0	12345	26/03/2019	0.00	6.04	8.62	4.53	72.30	6.42	2.35	85.00
ClimateID0	12345	27/03/2019	0.00	6.23	10.63	1.22	73.43	9.95	1.31	86.00
ClimateID0	12345	28/03/2019	0.00	7.24	12.61	1.57	75.06	10.61	1.10	87.00
ClimateID0	12345	29/03/2019	0.00	8.87	17.23	1.02	71.39	17.89	1.80	88.00
ClimateID0	12345	30/03/2019	0.00	10.56	19.52	1.99	63.58	17.13	2.10	89.00
ClimateID0	12345	31/03/2019	0.00	9.12	16.35	3.03	71.57	16.62	1.75	90.00
ClimateID0	12345	01/04/2019	0.00	8.18	16.89	-0.29	68.00	18.22	1.62	91.00
ClimateID0	12345	02/04/2019	0.20	10.59	17.20	5.59	64.34	10.09	3.26	92.00
ClimateID0	12345	03/04/2019	1.60	7.51	10.15	5.33	75.68	4.08	1.68	93.00
ClimateID0	12345	04/04/2019	0.70	5.29	7.23	2.93	83.09	5.47	1.14	94.00
ClimateID0	12345	05/04/2019	0.00	5.94	8.83	2.62	83.55	6.95	1.20	95.00
ClimateID0	12345	06/04/2019	0.00	10.07	15.86	6.35	74.94	15.74	2.00	96.00
ClimateID0	12345	07/04/2019	0.00	12.01	19.97	3.17	65.34	19.64	1.52	97.00
ClimateID0	12345	08/04/2019	0.20	12.00	18.23	6.62	75.13	11.24	1.13	98.00
ClimateID0	12345	09/04/2019	0.40	11.24	15.53	8.33	81.30	7.53	1.07	99.00
ClimateID0	12345	10/04/2019	0.00	8.10	14.20	2.89	68.32	14.86	1.73	100.00
ClimateID0	12345	11/04/2019	0.00	5.57	12.39	-1.39	58.33	20.51	2.12	101.00
ClimateID0	12345	12/04/2019	0.00	3.36	6.39	-0.43	59.70	7.54	1.68	102.00
ClimateID0	12345	13/04/2019	0.50	2.39	6.21	-0.70	73.92	10.94	1.67	103.00
ClimateID0	12345	14/04/2019	2.10	4.60	12.42	-1.16	69.91	15.10	1.64	104.00
ClimateID0	12345	15/04/2019	0.00	8.71	17.38	-0.17	65.43	19.59	1.87	105.00
ClimateID0	12345	16/04/2019	0.10	10.98	19.07	3.13	56.53	16.98	2.79	106.00
ClimateID0	12345	17/04/2019	1.40	11.97	17.43	5.79	76.17	11.99	2.17	107.00
ClimateID0	12345	18/04/2019	0.00	14.03	21.59	4.42	51.92	21.81	2.39	108.00
ClimateID0	12345	19/04/2019	0.00	14.31	23.89	4.10	50.40	22.46	1.86	109.00
ClimateID0	12345	20/04/2019	0.00	14.62	25.18	3.60	53.52	22.17	1.31	110.00
ClimateID0	12345	21/04/2019	0.00	14.50	24.93	3.17	53.59	22.74	1.22	111.00
ClimateID0	12345	22/04/2019	0.00	15.54	24.39	5.25	47.37	21.98	2.54	112.00
ClimateID0	12345	23/04/2019	0.00	14.61	21.48	6.36	50.70	18.18	2.26	113.00
ClimateID0	12345	24/04/2019	6.80	16.06	25.17	8.29	58.29	18.50	3.09	114.00
ClimateID0	12345	25/04/2019	0.00	13.26	20.53	6.91	63.87	13.15	2.98	115.00
ClimateID0	12345	26/04/2019	1.20	11.64	17.05	8.09	69.50	11.63	1.23	116.00
ClimateID0	12345	27/04/2019	3.10	9.13	13.47	6.11	74.07	10.19	2.44	117.00
ClimateID0	12345	28/04/2019	4.40	8.08	12.87	2.25	73.63	13.34	2.07	118.00
ClimateID0	12345	29/04/2019	0.00	8.43	15.45	-0.32	73.06	18.01	1.88	119.00
ClimateID0	12345	30/04/2019	1.10	12.18	17.88	8.54	69.84	21.74	2.19	120.00
ClimateID0	12345	01/05/2019	0.00	9.22	16.07	2.58	82.79	15.70	1.35	121.00
ClimateID0	12345	02/05/2019	3.70	9.97	16.94	4.46	78.09	17.16	1.92	122.00
ClimateID0	12345	03/05/2019	0.00	8.88	13.01	6.13	74.46	14.65	2.61	123.00
ClimateID0	12345	04/05/2019	13.30	4.78	10.19	0.44	81.05	16.09	2.67	124.00
ClimateID0	12345	05/05/2019	1.30	5.17	10.97	1.16	79.57	12.66	2.26	125.00
ClimateID0	12345	06/05/2019	0.10	6.66	11.61	2.78	72.20	10.50	1.80	126.00
ClimateID0	12345	07/05/2019	0.00	8.04	12.88	4.25	70.53	11.64	0.86	127.00
ClimateID0	12345	08/05/2019	3.00	8.99	13.22	4.13	80.03	6.12	2.36	128.00
ClimateID0	12345	09/05/2019	3.70	10.93	16.51	7.80	77.17	11.78	2.85	129.00
ClimateID0	12345	10/05/2019	0.00	11.47	16.74	7.16	69.55	14.77	2.01	130.00
ClimateID0	12345	11/05/2019	18.50	9.80	14.83	7.23	83.25	8.51	1.80	131.00
ClimateID0	12345	12/05/2019	0.00	8.51	14.96	3.77	65.25	18.24	2.31	132.00
ClimateID0	12345	13/05/2019	0.00	8.65	16.53	-0.47	59.57	26.65	1.81	133.00
ClimateID0	12345	14/05/2019	0.00	9.04	17.11	1.31	59.41	23.43	1.85	134.00
ClimateID0	12345	15/05/2019	0.00	9.47	17.56	-0.59	54.11	27.81	1.53	135.00
ClimateID0	12345	16/05/2019	0.00	9.50	17.28	1.87	67.37	20.82	1.66	136.00
ClimateID0	12345	17/05/2019	12.60	10.82	17.38	7.41	82.62	12.08	1.73	137.00
ClimateID0	12345	18/05/2019	2.40	14.18	22.55	6.78	77.43	17.55	1.09	138.00
ClimateID0	12345	19/05/2019	1.00	14.65	21.14	10.53	79.99	14.78	1.18	139.00
ClimateID0	12345	20/05/2019	0.20	12.79	14.78	11.26	86.74	4.63	2.77	140.00
ClimateID0	12345	21/05/2019	17.00	11.09	12.54	10.42	93.02	2.76	3.46	141.00
ClimateID0	12345	22/05/2019	0.00	12.46	18.91	7.95	75.07	20.36	2.14	142.00
ClimateID0	12345	23/05/2019	0.00	15.07	22.97	6.44	64.61	20.19	1.04	143.00
ClimateID0	12345	24/05/2019	0.00	16.13	23.77	7.67	62.10	22.43	1.31	144.00
ClimateID0	12345	25/05/2019	0.00	13.97	19.97	7.07	63.52	24.78	2.00	145.00
ClimateID0	12345	26/05/2019	0.00	15.50	22.41	7.28	65.73	16.72	1.35	146.00
ClimateID0	12345	27/05/2019	0.70	14.71	18.99	11.35	75.19	12.81	1.36	147.00
ClimateID0	12345	28/05/2019	2.20	12.46	17.49	9.17	75.67	15.03	1.88	148.00
ClimateID0	12345	29/05/2019	0.00	13.32	20.63	6.92	63.28	28.76	1.05	149.00
ClimateID0	12345	30/05/2019	0.10	15.56	20.15	7.42	68.07	9.53	1.88	150.00
ClimateID0	12345	31/05/2019	0.00	17.65	23.58	9.61	68.01	16.90	1.37	151.00
ClimateID0	12345	01/06/2019	0.00	18.82	27.85	8.29	67.01	28.15	1.04	152.00
ClimateID0	12345	02/06/2019	0.00	22.22	30.63	12.57	59.85	29.00	1.94	153.00
ClimateID0	12345	03/06/2019	4.00	20.49	27.14	15.74	68.53	19.15	1.67	154.00
ClimateID0	12345	04/06/2019	3.60	20.92	28.46	12.45	70.72	25.53	2.04	155.00
ClimateID0	12345	05/06/2019	0.80	21.54	28.74	15.61	67.47	25.88	1.49	156.00
ClimateID0	12345	06/06/2019	11.10	14.92	20.03	9.94	70.48	20.15	2.34	157.00
ClimateID0	12345	07/06/2019	0.10	14.88	23.22	8.26	68.17	25.57	3.76	158.00
ClimateID0	12345	08/06/2019	0.00	15.02	19.25	11.85	53.98	20.10	4.21	159.00
ClimateID0	12345	09/06/2019	0.00	16.41	23.25	9.47	60.66	21.70	1.50	160.00
ClimateID0	12345	10/06/2019	0.00	18.23	23.70	13.11	64.82	18.73	1.61	161.00
ClimateID0	12345	11/06/2019	0.10	16.63	21.83	12.97	67.54	19.73	1.28	162.00
ClimateID0	12345	12/06/2019	7.10	15.81	20.34	10.20	69.65	14.34	1.59	163.00
ClimateID0	12345	13/06/2019	0.20	14.97	22.15	7.08	67.58	23.68	2.31	164.00
ClimateID0	12345	14/06/2019	0.00	18.67	26.97	8.29	63.83	25.88	1.51	165.00
ClimateID0	12345	15/06/2019	1.60	18.86	24.79	14.57	69.26	18.44	1.68	166.00
ClimateID0	12345	16/06/2019	0.00	18.19	22.91	12.17	61.33	16.39	1.40	167.00
ClimateID0	12345	17/06/2019	0.00	18.62	26.87	9.12	65.56	29.00	1.40	168.00
ClimateID0	12345	18/06/2019	0.00	20.87	29.02	10.98	64.02	22.96	1.23	169.00
ClimateID0	12345	19/06/2019	3.90	20.73	28.27	14.98	68.48	18.33	1.97	170.00
ClimateID0	12345	20/06/2019	0.20	17.97	23.68	14.46	74.37	16.56	1.69	171.00
ClimateID0	12345	21/06/2019	0.00	17.21	22.10	12.14	58.33	24.66	1.82	172.00
ClimateID0	12345	22/06/2019	0.00	18.03	26.91	7.91	65.32	27.76	1.31	173.00
ClimateID0	12345	23/06/2019	0.00	21.02	28.78	11.43	65.76	27.38	1.68	174.00
ClimateID0	12345	24/06/2019	0.00	23.69	31.19	14.85	62.35	28.17	2.22	175.00
ClimateID0	12345	25/06/2019	0.00	26.34	34.64	16.94	55.75	28.36	2.24	176.00
ClimateID0	12345	26/06/2019	0.00	25.99	31.91	19.47	63.68	27.30	1.93	177.00
ClimateID0	12345	27/06/2019	0.00	21.50	27.42	16.17	56.65	29.12	2.17	178.00
ClimateID0	12345	28/06/2019	0.00	19.78	28.68	10.93	57.43	29.85	1.36	179.00
ClimateID0	12345	29/06/2019	0.00	22.29	32.38	10.43	53.35	30.23	1.77	180.00
ClimateID0	12345	30/06/2019	0.00	24.97	32.88	14.65	52.99	26.33	2.42	181.00
ClimateID0	12345	01/07/2019	0.10	20.67	25.46	16.19	55.37	24.99	2.28	182.00
ClimateID0	12345	02/07/2019	0.00	17.55	23.96	10.09	56.77	25.00	1.86	183.00
ClimateID0	12345	03/07/2019	0.00	15.74	23.14	6.83	58.21	25.28	1.75	184.00
ClimateID0	12345	04/07/2019	0.00	16.85	24.95	7.47	51.68	28.88	1.24	185.00
ClimateID0	12345	05/07/2019	0.00	19.79	27.49	10.96	52.70	26.03	1.69	186.00
ClimateID0	12345	06/07/2019	0.00	20.65	28.93	12.49	53.29	22.99	2.12	187.00
ClimateID0	12345	07/07/2019	1.00	16.56	21.89	11.63	61.24	20.76	2.37	188.00
ClimateID0	12345	08/07/2019	0.00	13.51	18.07	6.75	64.39	12.12	2.00	189.00
ClimateID0	12345	09/07/2019	0.00	14.71	21.21	8.08	59.10	20.52	1.71	190.00
ClimateID0	12345	10/07/2019	0.00	16.21	25.35	4.37	52.02	26.93	1.41	191.00
ClimateID0	12345	11/07/2019	3.50	18.01	23.00	13.86	68.57	11.15	1.36	192.00
ClimateID0	12345	12/07/2019	5.30	18.29	25.98	13.26	72.92	17.15	1.88	193.00
ClimateID0	12345	13/07/2019	1.40	16.59	21.49	13.76	80.37	12.84	2.38	194.00
ClimateID0	12345	14/07/2019	0.00	15.25	18.25	12.97	71.48	11.71	2.13	195.00
ClimateID0	12345	15/07/2019	0.00	14.82	16.52	12.45	72.60	8.25	1.80	196.00
ClimateID0	12345	16/07/2019	0.00	15.54	20.99	11.58	67.88	19.36	1.59	197.00
ClimateID0	12345	17/07/2019	0.00	15.07	22.31	6.23	72.89	23.02	1.05	198.00
ClimateID0	12345	18/07/2019	0.10	18.75	27.09	10.34	63.98	16.01	1.30	199.00
ClimateID0	12345	19/07/2019	4.70	19.88	25.90	15.71	66.74	20.19	1.32	200.00
ClimateID0	12345	20/07/2019	2.10	20.83	29.48	14.11	68.68	17.23	2.08	201.00
ClimateID0	12345	21/07/2019	0.30	20.02	26.19	12.68	63.99	22.33	1.67	202.00
ClimateID0	12345	22/07/2019	0.00	21.26	29.75	12.02	60.44	26.44	1.49	203.00
ClimateID0	12345	23/07/2019	0.00	24.35	33.59	13.34	56.31	27.07	1.47	204.00
ClimateID0	12345	24/07/2019	0.00	27.74	38.77	17.12	46.46	26.25	1.56	205.00
ClimateID0	12345	25/07/2019	0.00	28.75	37.62	18.29	49.22	22.75	1.54	206.00
ClimateID0	12345	26/07/2019	0.00	26.13	36.08	19.10	52.50	16.93	1.93	207.00
ClimateID0	12345	27/07/2019	19.10	20.61	26.95	18.06	84.49	9.51	1.25	208.00
ClimateID0	12345	28/07/2019	6.60	17.94	19.23	16.69	91.83	2.89	2.18	209.00
ClimateID0	12345	29/07/2019	0.00	20.25	26.64	14.85	65.51	25.25	1.30	210.00
ClimateID0	12345	30/07/2019	0.00	21.39	29.86	12.65	58.91	18.67	1.87	211.00
ClimateID0	12345	31/07/2019	3.10	19.29	23.54	13.88	60.98	16.61	1.92	212.00
ClimateID0	12345	01/08/2019	0.00	18.37	25.47	9.94	64.28	15.87	1.41	213.00
ClimateID0	12345	02/08/2019	6.40	19.04	25.96	13.09	69.08	18.29	1.95	214.00
ClimateID0	12345	03/08/2019	3.20	18.16	23.25	13.56	77.73	15.37	2.41	215.00
ClimateID0	12345	04/08/2019	0.00	19.06	28.02	9.60	69.37	23.22	0.87	216.00
ClimateID0	12345	05/08/2019	3.00	21.62	27.08	16.63	61.10	18.82	1.99	217.00
ClimateID0	12345	06/08/2019	2.00	19.80	25.55	16.11	70.88	11.63	1.12	218.00
ClimateID0	12345	07/08/2019	3.50	18.86	23.37	14.27	72.80	14.17	1.52	219.00
ClimateID0	12345	08/08/2019	0.10	18.82	24.44	12.36	68.69	15.25	1.21	220.00
ClimateID0	12345	09/08/2019	14.50	19.65	26.47	14.60	81.02	7.60	1.58	221.00
ClimateID0	12345	10/08/2019	0.00	20.74	25.46	17.89	61.28	19.19	3.46	222.00
ClimateID0	12345	11/08/2019	0.00	17.74	22.64	11.66	58.55	12.85	1.82	223.00
ClimateID0	12345	12/08/2019	2.40	16.51	21.94	11.89	68.69	13.00	1.94	224.00
ClimateID0	12345	13/08/2019	1.00	15.06	21.11	11.43	68.69	15.97	2.10	225.00
ClimateID0	12345	14/08/2019	0.10	15.97	23.34	6.79	64.45	21.66	1.45	226.00
ClimateID0	12345	15/08/2019	0.50	17.80	22.56	14.68	72.76	14.04	2.56	227.00
ClimateID0	12345	16/08/2019	0.10	17.77	23.36	12.23	67.21	21.60	1.86	228.00
ClimateID0	12345	17/08/2019	0.10	18.41	21.95	15.12	71.23	7.54	2.02	229.00
ClimateID0	12345	18/08/2019	10.40	18.25	24.51	13.76	83.28	8.55	2.15	230.00
ClimateID0	12345	19/08/2019	0.00	17.08	23.15	9.59	62.64	17.53	1.96	231.00
ClimateID0	12345	20/08/2019	0.00	15.59	21.80	7.62	64.83	15.69	1.15	232.00
ClimateID0	12345	21/08/2019	0.00	15.48	23.98	7.41	67.80	21.07	0.89	233.00
ClimateID0	12345	22/08/2019	0.00	17.61	27.40	8.15	62.31	21.96	1.27	234.00
ClimateID0	12345	23/08/2019	0.00	18.25	28.86	8.34	65.04	22.09	0.83	235.00
ClimateID0	12345	24/08/2019	0.00	19.25	29.74	8.79	62.75	22.07	1.17	236.00
ClimateID0	12345	25/08/2019	0.00	21.18	31.52	11.40	66.68	19.60	0.79	237.00
ClimateID0	12345	26/08/2019	14.50	22.12	32.30	14.75	73.55	17.00	0.75	238.00
ClimateID0	12345	27/08/2019	1.20	22.39	30.97	15.27	73.22	14.83	1.24	239.00
ClimateID0	12345	28/08/2019	0.00	22.76	30.50	17.09	64.54	12.77	1.24	240.00
ClimateID0	12345	29/08/2019	0.00	21.14	26.33	16.06	69.43	16.39	1.52	241.00
ClimateID0	12345	30/08/2019	0.00	19.74	27.26	13.77	66.41	19.73	1.00	242.00
ClimateID0	12345	31/08/2019	1.00	21.87	32.18	11.71	62.14	18.28	2.03	243.00
ClimateID0	12345	01/09/2019	0.00	17.16	22.18	11.93	66.10	8.36	2.00	244.00
ClimateID0	12345	02/09/2019	0.00	14.58	21.97	6.15	60.94	19.22	1.43	245.00
ClimateID0	12345	03/09/2019	0.00	14.38	21.68	6.64	68.52	16.87	1.62	246.00
ClimateID0	12345	04/09/2019	0.60	17.44	26.44	10.64	66.46	16.68	1.99	247.00
ClimateID0	12345	05/09/2019	0.30	13.70	18.37	10.05	71.62	12.09	2.59	248.00
ClimateID0	12345	06/09/2019	0.00	13.48	21.97	4.17	62.87	18.88	1.11	249.00
ClimateID0	12345	07/09/2019	5.30	13.27	16.43	10.84	79.90	6.61	0.98	250.00
ClimateID0	12345	08/09/2019	9.90	12.08	16.00	10.67	87.49	6.22	1.60	251.00
ClimateID0	12345	09/09/2019	0.30	12.58	16.61	9.84	78.89	8.55	1.16	252.00
ClimateID0	12345	10/09/2019	0.10	12.09	20.22	3.99	71.02	18.56	0.91	253.00
ClimateID0	12345	11/09/2019	0.10	14.08	21.55	6.36	69.80	11.23	1.48	254.00
ClimateID0	12345	12/09/2019	0.40	18.68	23.92	15.40	69.20	11.60	1.77	255.00
ClimateID0	12345	13/09/2019	1.40	17.37	21.37	13.04	80.33	6.66	1.40	256.00
ClimateID0	12345	14/09/2019	0.00	14.18	22.28	6.92	72.85	17.78	0.87	257.00
ClimateID0	12345	15/09/2019	0.10	15.30	24.73	6.91	65.77	17.15	1.37	258.00
ClimateID0	12345	16/09/2019	0.60	15.57	22.65	10.45	75.57	7.94	1.45	259.00
ClimateID0	12345	17/09/2019	0.10	14.12	18.41	9.43	71.22	14.05	2.49	260.00
ClimateID0	12345	18/09/2019	0.00	10.57	17.55	2.92	69.02	13.97	1.32	261.00
ClimateID0	12345	19/09/2019	0.10	9.49	17.51	1.61	70.49	15.44	1.08	262.00
ClimateID0	12345	20/09/2019	0.00	9.82	19.82	0.70	66.20	16.22	1.42	263.00
ClimateID0	12345	21/09/2019	0.00	13.46	23.58	5.03	55.07	16.53	2.43	264.00
ClimateID0	12345	22/09/2019	0.00	17.41	26.19	9.09	57.42	11.15	2.11	265.00
ClimateID0	12345	23/09/2019	3.00	15.94	21.04	13.07	78.90	8.65	1.27	266.00
ClimateID0	12345	24/09/2019	1.50	14.22	18.88	10.57	78.55	7.12	1.98	267.00
ClimateID0	12345	25/09/2019	0.20	15.29	19.10	12.59	76.93	9.31	1.96	268.00
ClimateID0	12345	26/09/2019	1.40	16.03	18.57	12.17	81.85	3.81	1.76	269.00
ClimateID0	12345	27/09/2019	4.80	15.98	20.42	12.65	73.26	12.67	2.55	270.00
ClimateID0	12345	28/09/2019	0.00	15.17	18.56	12.75	71.17	10.80	3.21	271.00
ClimateID0	12345	29/09/2019	0.30	15.73	18.23	13.55	71.52	7.76	3.87	272.00
ClimateID0	12345	30/09/2019	0.10	15.12	18.37	12.89	65.52	9.52	4.14	273.00
ClimateID0	12345	01/10/2019	4.90	15.10	19.79	12.95	81.35	5.60	2.06	274.00
ClimateID0	12345	02/10/2019	9.20	10.96	14.18	7.91	79.22	9.91	2.87	275.00
ClimateID0	12345	03/10/2019	0.10	10.37	14.61	7.96	76.20	6.48	2.46	276.00
ClimateID0	12345	04/10/2019	1.80	10.61	14.41	7.93	79.49	3.43	2.39	277.00
ClimateID0	12345	05/10/2019	3.40	9.58	12.73	6.27	82.64	5.21	1.72	278.00
ClimateID0	12345	06/10/2019	18.30	7.85	8.74	5.84	88.74	2.41	3.14	279.00
ClimateID0	12345	07/10/2019	1.80	9.73	12.30	7.36	86.37	5.79	2.35	280.00
ClimateID0	12345	08/10/2019	10.80	12.67	16.02	9.14	83.52	2.54	2.05	281.00
ClimateID0	12345	09/10/2019	0.20	11.58	15.12	9.90	76.78	6.18	2.75	282.00
ClimateID0	12345	10/10/2019	2.00	11.57	16.21	8.22	72.69	10.43	2.90	283.00
ClimateID0	12345	11/10/2019	0.00	13.05	16.96	8.33	75.90	6.09	2.29	284.00
ClimateID0	12345	12/10/2019	0.10	16.20	21.12	11.43	69.86	10.37	2.42	285.00
ClimateID0	12345	13/10/2019	0.00	19.55	24.17	15.55	68.72	9.72	3.04	286.00
ClimateID0	12345	14/10/2019	0.00	17.55	23.70	12.13	73.38	10.41	1.59	287.00
ClimateID0	12345	15/10/2019	2.90	14.80	18.27	11.45	81.05	3.84	1.03	288.00
ClimateID0	12345	16/10/2019	1.50	12.60	14.74	10.39	80.76	4.77	2.56	289.00
ClimateID0	12345	17/10/2019	0.20	14.73	18.46	13.09	76.78	5.82	2.59	290.00
